CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,Segment,Churned_x,Churned_y,Churned,Cluster,Customer_Segment
15214,2,8,1661.44,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15215,47,7,2422.43,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15216,88,2,486.09,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15217,563,1,426.24,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15218,11,22,11468.83,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15219,176,2,685.45,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15220,52,6,1778.96,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15221,366,4,2062.2000000000003,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15222,319,11,3550.91,5,2,5,4.0,Loyal Customers,1,1,1,1,Lost Customers
15223,226,5,1417.95,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15224,358,5,871.36,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
15225,234,1,409.4,1,2,2,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15226,311,1,154.41,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15227,37,9,2488.49,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15228,66,6,5580.27,4,3,5,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15229,586,1,160.5,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15230,239,2,429.6,2,2,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15231,621,1,250.26,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15232,113,2,612.06,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15233,401,1,59.400000000000006,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15234,277,1,197.0,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15235,218,16,2772.76,5,2,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15236,299,1,321.05,1,2,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15237,2,4,1412.32,3,5,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15238,29,3,1071.99,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15239,10,2,780.59,2,5,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15240,45,12,4459.98,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15241,67,11,3050.16,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15242,422,1,302.04,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15243,74,2,927.28,2,3,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15244,65,3,912.08,3,3,3,3.0,At Risk,0,0,0,0,Potential Loyalists
15245,134,8,4610.84,4,3,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
15246,238,3,780.4,3,2,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15247,122,3,976.06,3,3,3,3.0,At Risk,1,1,1,0,Potential Loyalists
15248,411,3,1893.93,3,1,4,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15249,32,18,9266.0,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15250,641,1,60.0,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15251,9,21,20324.54,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15252,36,5,2103.41,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15253,16,8,2055.09,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15254,127,3,1088.35,3,3,3,3.0,At Risk,1,1,1,0,Potential Loyalists
15255,67,9,3706.02,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15256,149,2,170.4,2,3,1,2.0,Hibernating,1,1,1,0,Potential Loyalists
15257,283,2,685.9,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15258,169,2,623.16,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15259,513,4,1182.38,3,1,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15260,100,25,8767.73,5,3,5,4.333333333333333,Loyal Customers,1,1,1,0,Potential Loyalists
15261,135,4,1508.0,3,3,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15262,324,3,418.82,3,2,2,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15263,107,1,156.51,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15264,64,2,848.4,2,3,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15265,151,4,3345.64,3,3,5,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15266,338,5,852.21,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
15267,22,5,1717.36,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15268,479,3,961.9,3,1,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15269,24,3,1225.36,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15270,16,21,8524.86,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15271,7,24,4528.54,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15272,57,6,2030.95,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15273,600,1,228.96,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15274,4,2,716.57,2,5,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15275,38,1,615.14,1,4,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15276,66,4,619.8,3,3,3,3.0,At Risk,0,0,0,0,Potential Loyalists
15277,47,2,476.34,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15278,562,4,496.16,3,1,2,2.0,Hibernating,1,1,1,1,Lost Customers
15279,355,5,1580.54,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
15280,172,3,397.52,3,3,2,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15281,59,16,8543.57,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15282,570,1,348.59,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15283,390,3,148.33,3,2,1,2.0,Hibernating,1,1,1,1,Lost Customers
15284,500,1,24.75,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15285,408,1,94.92,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15286,50,1,240.55,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15287,22,5,856.03,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15288,43,10,3715.38,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15289,29,5,1593.09,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15290,5,26,10496.28,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15291,26,40,13517.76,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15292,201,1,178.39,1,2,1,1.3333333333333333,Lost,1,1,1,0,Potential Loyalists
15293,666,1,247.5,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15294,411,1,233.35,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15295,654,1,207.04,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15296,51,12,10323.03,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15297,10,3,641.94,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15298,2,23,9061.77,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15299,67,10,6156.53,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15300,64,1,496.44,1,3,2,2.0,Hibernating,0,0,0,0,Potential Loyalists
15301,51,17,6909.67,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15302,730,1,308.0,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15303,290,3,1224.18,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15304,61,9,796.4000000000001,5,3,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15305,555,1,93.6,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15306,64,9,3484.73,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15307,96,1,205.3,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15308,274,1,310.47,1,2,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15309,611,4,797.96,3,1,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15310,479,1,1634.64,1,1,4,2.0,Hibernating,1,1,1,1,Lost Customers
15311,1,208,114966.42,5,5,5,5.0,Champions,0,0,0,3,Loyal Customers
15312,75,12,2930.19,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15313,110,1,52.0,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15314,199,3,820.4499999999999,3,2,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15315,64,2,570.5,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15316,327,1,165.0,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15317,677,1,129.75,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15318,4,1,312.62,1,5,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15319,284,1,204.5,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15320,44,1,267.13,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15321,71,12,6709.7300000000005,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15322,86,2,1390.86,2,3,4,3.0,At Risk,0,0,0,0,Potential Loyalists
15323,563,3,434.6,3,1,2,2.0,Hibernating,1,1,1,1,Lost Customers
15324,701,1,140.22000000000003,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15325,104,8,1601.46,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15326,334,5,1700.52,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
15327,53,1,208.75,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15328,408,1,107.24,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15329,39,11,2958.83,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15330,32,2,714.96,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
15331,500,3,767.91,3,1,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15332,366,6,4892.68,4,2,5,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
15333,208,1,1028.56,1,2,3,2.0,Hibernating,1,1,1,0,Potential Loyalists
15334,157,3,350.82,3,3,2,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15335,54,1,170.22,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15336,402,1,240.5,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15337,411,1,373.02,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15338,677,1,277.93,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15339,66,7,1821.02,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15340,562,1,105.5,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15341,81,2,2402.7200000000003,2,3,4,3.0,At Risk,0,0,0,0,Potential Loyalists
15342,130,1,406.09,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15343,87,1,364.5,1,3,2,2.0,Hibernating,0,0,0,0,Potential Loyalists
15344,1,3,563.94,3,5,2,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15345,46,1,393.54,1,4,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15346,333,3,596.12,3,2,2,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15347,366,4,1162.0,3,2,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15348,72,1,158.04,1,3,1,1.6666666666666667,Lost,0,0,0,0,Potential Loyalists
15349,158,2,463.91,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
15350,373,2,547.6,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
15351,12,10,3430.22,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15352,549,1,111.15,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15353,255,7,2794.4700000000003,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15354,603,3,284.4,3,1,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15355,29,2,277.05,2,4,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15356,31,13,3239.57,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15358,5,42,16425.86,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15359,663,8,181.35,4,1,1,2.0,Hibernating,1,1,1,1,Lost Customers
15360,40,1,427.93,1,4,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15361,362,4,689.07,3,2,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15362,449,2,613.08,2,1,3,2.0,Hibernating,1,1,1,1,Lost Customers
15363,373,2,678.11,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15364,96,2,913.19,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15365,26,13,4557.13,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15366,75,7,2389.08,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15367,57,11,5081.33,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15368,21,2,722.74,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
15369,492,11,6251.26,5,1,5,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
15370,41,8,3739.01,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15371,662,1,59.400000000000006,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15372,137,8,6017.06,4,3,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
15373,8,17,3084.54,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15374,129,2,307.32,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
15375,690,1,60.96,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15376,40,3,1221.56,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15377,383,4,1211.75,3,2,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15378,463,2,246.5,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15379,169,8,4877.84,4,3,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
15380,9,11,3248.96,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15381,214,5,1890.57,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15382,15,12,13733.55,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15384,170,4,2027.79,3,3,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15385,40,3,942.08,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15386,186,1,394.14,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15387,492,1,468.65,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15388,270,1,140.54,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15389,172,5,2733.8,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15390,396,2,1216.66,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15391,584,1,289.87,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15392,5,7,2911.62,4,5,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15393,16,5,891.34,4,5,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15394,10,11,5286.8,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15395,326,1,107.45,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15396,113,2,796.38,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15397,290,1,94.0,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15398,16,2,1345.53,2,5,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15399,1,3,815.77,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15400,92,8,1302.3,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15401,452,2,216.95,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15402,149,6,1830.54,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15403,492,2,170.88,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15404,376,1,257.06,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15405,189,2,659.84,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15406,31,4,975.87,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15407,34,4,1046.74,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15408,264,1,267.18,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15409,721,1,131.25,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15410,84,10,4685.72,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15411,26,4,1348.93,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15412,171,1,190.53,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15413,692,5,6798.72,4,1,5,3.333333333333333,At Risk,1,1,1,1,Lost Customers
15414,10,3,774.9000000000001,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15415,313,1,559.61,1,2,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15416,65,7,4572.82,4,3,5,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15417,85,1,508.8,1,3,2,2.0,Hibernating,0,0,0,0,Potential Loyalists
15418,425,2,449.42,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15419,25,1,135.86,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15420,434,6,743.0,4,1,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15421,59,10,3805.34,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15422,323,7,1619.97,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
15423,38,3,266.89,3,4,1,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15424,254,3,597.78,3,2,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
15425,400,4,1941.12,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15426,19,9,2156.35,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15427,33,3,1430.54,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15428,15,4,762.75,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15429,27,2,397.35,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15430,468,2,954.75,2,1,3,2.0,Hibernating,1,1,1,1,Lost Customers
15431,503,1,153.24,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15432,23,2,320.76,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15433,214,2,533.3,2,2,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15434,8,11,2567.06,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15435,22,1,149.29,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15436,12,3,1067.75,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15437,262,2,393.45,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
15438,131,1,156.57999999999998,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15439,405,4,1269.05,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15440,55,3,383.68,3,4,2,3.0,At Risk,0,0,0,0,Potential Loyalists
15441,396,3,1254.21,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15442,249,1,594.0,1,2,2,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
15443,2,14,5114.23,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15444,9,2,1411.21,2,5,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15445,264,2,284.5,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15446,377,3,399.75,3,2,2,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15447,331,5,492.88,4,2,2,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
15448,313,2,788.81,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15449,26,3,974.52,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15450,30,1,429.84,1,4,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
15451,434,2,226.86,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15452,30,6,1785.11,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15453,2,7,1371.77,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15454,362,2,305.99,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
15455,598,1,38.25,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15456,283,10,2091.52,5,2,4,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
15457,262,1,237.07,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15458,25,2,370.44,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15459,417,2,202.83,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15460,354,1,214.26,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15461,461,2,429.7,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15462,94,4,737.05,3,3,3,3.0,At Risk,1,1,1,0,Potential Loyalists
15463,29,1,126.14,1,4,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
15464,338,1,1044.65,1,2,3,2.0,Hibernating,1,1,1,1,Lost Customers
15465,20,32,12100.4,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15466,85,4,1560.46,3,3,4,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15467,9,3,524.88,3,5,2,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15468,51,3,1430.48,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15469,50,3,874.25,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
15470,576,1,63.42,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15471,2,3,1292.01,3,5,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15472,113,1,371.56,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15473,14,8,2046.0,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15474,596,1,150.35,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15475,77,1,454.11,1,3,2,2.0,Hibernating,0,0,0,0,Potential Loyalists
15476,380,4,2209.98,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
15477,650,1,368.4,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15478,40,3,1983.48,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15479,733,1,147.4,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15480,116,5,6279.0,4,3,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
15481,401,1,1993.34,1,2,4,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
15482,16,19,14417.36,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15483,161,10,817.8199999999999,5,3,3,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
15484,1,6,4652.1,4,5,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15485,30,7,4810.92,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15486,527,1,102.0,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15487,680,1,231.32,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15488,93,5,431.92,4,3,2,3.0,At Risk,1,1,1,0,Potential Loyalists
15489,23,8,2419.61,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15490,430,1,210.85,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15491,95,6,3100.09,4,3,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
15492,28,2,659.4599999999999,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
15493,33,9,4121.68,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15494,21,5,3702.6,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15495,379,1,246.5,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15496,631,1,146.14,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15497,18,9,8657.39,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15498,3,44,24972.86,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15499,724,1,158.65,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
15500,8,4,1131.56,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
15501,405,2,399.95,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
15502,16,14,13003.87,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15503,363,2,257.3,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
15504,81,4,402.7,3,3,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
15505,53,5,3610.96,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
15506,23,6,2030.33,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15507,172,1,475.86,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
15508,189,6,1000.27,4,3,3,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
15509,380,1,152.41,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15510,331,1,250.0,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15511,12,5,900.53,4,5,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
15512,156,4,331.58,3,3,2,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
15513,33,35,26437.05,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
15514,12,18,6392.06,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
15515,387,1,171.81,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
15516,45,3,62.43,3,4,1,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
