CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,CLV,ChurnRisk
15423,38,1,43.5,21.75,2,101,43.5,Medium
15424,254,2,318.3,21.22,15,242,636.6,Very High
15426,19,5,1378.93,5.05102564102564,215,654,6894.65,Low
15427,33,3,1429.78,4.93027586206897,232,963,4289.34,Medium
15428,15,1,93.78,15.63,6,102,93.78,Low
15429,27,2,397.35,4.84573170731707,77,380,794.7,Low
15432,23,1,171.19,17.119,10,65,171.19,Low
15433,214,2,533.3,13.0073170731707,40,534,1066.6,Very High
15434,8,5,1041.48,18.936,40,647,5207.4,Low
15435,22,1,149.29,5.14793103448276,29,54,149.29,Low
15436,12,3,1065.87,3.7398947368421,237,561,3197.61,Low
15437,262,1,200.16,4.448,44,79,200.16,Very High
15438,131,1,156.58,6.2632,25,59,156.58,High
15440,55,3,383.68,6.18838709677419,50,197,1151.04,Medium
15442,249,1,594,297,2,120,594,Very High
15443,2,7,3128.84,8.50228260869565,235,1634,21901.88,Low
15444,9,2,1408.33,6.6118779342723,190,735,2816.66,Low
15445,264,1,113.5,22.7,5,58,113.5,Very High
15447,331,1,155.17,17.2411111111111,9,85,155.17,Very High
15448,313,1,464.74,17.2125925925926,27,230,464.74,Very High
15449,26,3,974.52,16.242,47,812,2923.56,Low
15450,30,1,429.84,14.328,30,376,429.84,Low
15452,30,3,511.44,9.47111111111111,45,268,1534.32,Low
15453,2,7,1356.82,4.88064748201439,168,836,9497.74,Low
15454,362,1,179.1,7.164,23,86,179.1,Very High
15456,283,3,378.76,7.14641509433962,44,366,1136.28,Very High
15457,262,1,237.07,4.08741379310345,56,132,237.07,Very High
15458,25,1,161.64,23.0914285714286,7,156,161.64,Low
15460,354,1,214.26,3.82607142857143,53,107,214.26,Very High
15462,94,3,234.6,21.3272727272727,9,172,703.8,High
15463,29,1,119.3,19.8833333333333,6,70,119.3,Low
15464,338,1,854,5.73154362416107,149,341,854,Very High
15465,20,18,7324.72,77.1023157894737,41,1255,131844.96,Low
15466,85,1,334.53,5.86894736842105,56,246,334.53,Medium
15467,9,3,499.93,9.80254901960784,40,309,1499.79,Low
15468,51,2,467.51,19.4795833333333,24,155,935.02,Medium
15469,50,2,415.45,18.8840909090909,22,147,830.9,Medium
15471,2,1,454.48,6.22575342465753,67,256,454.48,Low
15472,113,1,370.96,4.94613333333333,75,246,370.96,High
15473,14,7,1771.2,161.018181818182,4,672,12398.4,Low
15475,77,1,454.11,15.6589655172414,29,319,454.11,Medium
15478,40,2,1399.92,31.8163636363636,34,575,2799.84,Medium
15480,116,1,871.32,20.2632558139535,43,289,871.32,High
15482,16,11,9375.36,106.538181818182,43,3385,103128.96,Low
15483,161,4,207.39,2.62518987341772,70,178,829.56,High
15484,1,4,3419.57,18.8926519337017,131,2550,13678.28,Low
15485,30,3,2564.5,30.1705882352941,59,1281,7693.5,Low
15488,93,1,76.32,76.32,1,72,76.32,High
15489,23,3,1134.28,22.6856,47,608,3402.84,Low
15491,95,6,2950.21,20.4875694444444,99,1625,17701.26,High
15492,28,2,659.46,18.8417142857143,32,483,1318.92,Low
15493,33,5,1914.52,6.71761403508772,174,528,9572.6,Medium
15494,21,2,1280.58,10.4965573770492,120,1139,2561.16,Low
15497,18,2,936.6,72.0461538461538,11,320,1873.2,Low
15498,3,27,13182.74,26.001459566075,356,6015,355933.98,Low
15500,8,4,995.96,16.0638709677419,60,564,3983.84,Low
15502,16,9,5695.03,29.2052820512821,155,2999,51255.27,Low
15503,363,1,141.04,2.1369696969697,66,70,141.04,Very High
15504,81,1,52.83,4.06384615384615,13,33,52.83,Medium
15505,53,5,3594.4,38.2382978723404,87,2294,17972,Medium
15506,23,3,959.72,6.07417721518987,118,782,2879.16,Low
15507,172,1,475.86,10.5746666666667,41,160,475.86,High
15508,189,6,1000.27,10.8725,78,440,6001.62,Very High
15511,12,5,900.53,5.69955696202532,117,269,4502.65,Low
15512,156,2,121,17.2857142857143,7,68,242,High
15513,33,18,13948.48,46.1870198675497,178,5110,251072.64,Medium
15514,12,11,3262.65,20.6496835443038,90,1503,35889.15,Low
15516,45,3,62.43,4.162,15,27,187.29,Medium
15517,233,1,252.54,10.5225,24,220,252.54,Very High
15518,64,8,1921.55,9.1502380952381,135,1263,15372.4,Medium
15520,2,1,320.7,18.8647058823529,17,194,320.7,Low
15521,40,8,2687.35,14.8472375690608,112,1831,21498.8,Medium
15522,33,2,397.87,7.234,46,571,795.74,Medium
15523,84,1,412.01,41.201,10,132,412.01,Medium
15525,2,3,699.09,4.59927631578947,129,359,2097.27,Low
15526,33,2,148.44,37.11,4,24,296.88,Medium
15527,19,8,2428.53,14.9909259259259,127,991,19428.24,Low
15528,254,1,229.33,8.82038461538462,26,123,229.33,Very High
15529,23,11,3952.95,6.00752279635258,411,3408,43482.45,Low
15530,22,4,1491.55,14.0712264150943,89,890,5966.2,Low
15531,8,2,1945.09,9.04693023255814,192,1019,3890.18,Low
15532,25,4,1484.19,6.05791836734694,199,505,5936.76,Low
15533,19,3,741.2,9.38227848101266,69,282,2223.6,Low
15535,173,4,502.9,6.98472222222222,55,135,2011.6,High
15537,163,1,93.97,4.08565217391304,23,28,93.97,High
15539,7,1,538.46,13.1331707317073,41,410,538.46,Low
15540,11,1,213.3,14.22,15,200,213.3,Low
15541,114,1,85.13,2.93551724137931,29,49,85.13,High
15543,288,1,127.86,4.56642857142857,26,86,127.86,Very High
15544,9,9,3546.71,13.693861003861,122,3109,31920.39,Low
15545,54,2,288.97,3.612125,78,162,577.94,Medium
15547,7,13,4585.47,6.76323008849558,430,3308,59611.11,Low
15549,77,3,1570.06,14.2732727272727,100,684,4710.18,Medium
15550,4,4,575.63,9.43655737704918,43,295,2302.52,Low
15551,37,1,429.22,15.3292857142857,28,182,429.22,Medium
15552,217,1,87.84,5.49,16,48,87.84,Very High
15553,60,1,419.81,7.92094339622642,49,401,419.81,Medium
15554,278,1,217.2,15.5142857142857,14,74,217.2,Very High
15555,12,16,4604.09,5.35982537834692,382,4049,73665.44,Low
15556,24,1,278.09,9.26966666666667,30,224,278.09,Low
15557,29,1,468.91,24.6794736842105,16,213,468.91,Low
15561,12,4,621.19,24.8476,25,255,2484.76,Low
15562,352,1,134.55,134.55,1,39,134.55,Very High
15563,22,3,1341.28,12.3053211009174,86,1273,4023.84,Low
15565,50,2,173.16,21.645,8,60,346.32,Medium
15567,19,1,159.54,39.885,4,126,159.54,Low
15568,3,3,724.39,13.9305769230769,26,459,2173.17,Low
15569,104,5,1375.14,45.838,26,663,6875.7,High
15570,7,12,4052.03,12.9872756410256,224,1962,48624.36,Low
15571,12,4,650.43,11.4110526315789,47,264,2601.72,Low
15572,5,7,2288.45,11.0021634615385,162,1191,16019.15,Low
15573,32,2,580.18,6.30630434782609,83,338,1160.36,Medium
15574,178,4,659.49,4.3966,129,321,2637.96,High
15576,38,1,906.42,21.5814285714286,42,393,906.42,Medium
15577,151,3,258.88,6.63794871794872,39,89,776.64,High
15578,162,1,127.1,9.77692307692308,13,52,127.1,High
15579,69,2,327.6,6.825,45,117,655.2,Medium
15581,156,10,717.43,5.01699300699301,133,280,7174.3,High
15582,25,3,682.91,15.5206818181818,39,453,2048.73,Low
15584,24,4,704.21,5.8199173553719,88,312,2816.84,Low
15585,177,1,450.74,15.0246666666667,30,296,450.74,High
15587,50,4,913.68,101.52,3,312,3654.72,Medium
15589,256,3,456.58,16.3064285714286,27,242,1369.74,Very High
15592,47,1,388.58,16.1908333333333,24,354,388.58,Medium
15593,71,1,199.8,39.96,5,60,199.8,Medium
15594,16,5,1765.9,17.3127450980392,84,955,8829.5,Low
15596,101,5,1406.59,18.2674025974026,51,561,7032.95,High
15597,35,1,320.01,15.2385714285714,21,255,320.01,Medium
15598,53,1,240.68,17.1914285714286,14,160,240.68,Medium
15599,27,2,761.74,14.6488461538462,50,718,1523.48,Low
15601,11,14,6692.45,16.6478855721393,222,4598,93694.3,Low
15602,8,9,1297.87,28.2145652173913,30,1137,11680.83,Low
15603,79,1,48.48,24.24,2,96,48.48,Medium
15604,52,1,216.39,12.7288235294118,17,159,216.39,Medium
15605,36,5,1178.28,17.8527272727273,60,440,5891.4,Medium
15606,61,9,2920.16,37.9241558441558,48,892,26281.44,Medium
15607,337,1,77.4,12.9,6,58,77.4,Very High
15608,28,4,1078.73,18.2835593220339,58,713,4314.92,Low
15609,184,1,281.53,18.7686666666667,15,147,281.53,Very High
15610,52,1,112.46,18.7433333333333,6,66,112.46,Medium
15611,10,11,1570.45,38.3036585365854,22,502,17274.95,Low
15612,36,2,180.15,36.03,3,51,360.3,Medium
15615,10,23,10384.79,24.6085071090047,183,5507,238850.17,Low
15618,33,4,776.85,17.6556818181818,38,453,3107.4,Medium
15619,11,1,336.4,112.133333333333,3,136,336.4,Low
15620,57,3,1510.51,15.7344791666667,88,850,4531.53,Medium
15621,4,4,1293.03,80.814375,11,501,5172.12,Low
15622,43,9,3465.11,19.4669101123596,163,1662,31185.99,Medium
15623,141,1,301.03,15.8436842105263,19,125,301.03,High
15624,117,4,566.85,17.7140625,24,245,2267.4,High
15625,104,4,1534.26,23.9728125,44,1188,6137.04,High
15626,75,2,654.92,13.9344680851064,47,646,1309.84,Medium
15628,5,9,2870.24,18.5176774193548,85,1894,25832.16,Low
15630,45,2,1126.55,19.0940677966102,56,796,2253.1,Medium
15632,16,8,3244.44,20.0274074074074,102,1856,25955.52,Low
15634,17,1,243.55,16.2366666666667,15,99,243.55,Low
15636,90,2,724.76,28.9904,20,284,1449.52,Medium
15637,53,1,223.36,14.8906666666667,15,128,223.36,Medium
15639,134,1,391.42,17.0182608695652,23,321,391.42,High
15640,4,15,11705.5,25.0117521367521,233,6213,175582.5,Low
15641,105,4,1838.36,16.2686725663717,97,1310,7353.44,High
15643,192,3,596.2,20.5586206896552,28,242,1788.6,Very High
15644,166,4,799.36,3.5059649122807,162,528,3197.44,High
15645,19,1,611.59,11.9919607843137,49,255,611.59,Low
15646,158,3,437.2,13.2484848484849,33,334,1311.6,High
15648,204,2,639.5,26.6458333333333,23,218,1279,Very High
15649,336,2,816,408,1,192,1632,Very High
15651,37,3,646.3,20.196875,27,479,1938.9,Medium
15652,91,1,337.74,16.0828571428571,21,208,337.74,High
15653,116,1,48,12,4,48,48,High
15654,9,2,907.53,45.3765,14,474,1815.06,Low
15655,243,1,560.67,16.4902941176471,34,324,560.67,Very High
15656,45,4,748.5,15.9255319148936,46,343,2994,Medium
15657,23,1,30,30,1,24,30,Low
15658,190,5,1004.15,21.3648936170213,39,241,5020.75,Very High
15659,44,1,306.45,27.8590909090909,11,111,306.45,Medium
15660,25,9,1596.3,17.9359550561798,54,1026,14366.7,Low
15661,317,2,309.8,61.96,4,236,619.6,Very High
15663,106,1,138.14,15.3488888888889,9,106,138.14,High
15664,51,1,386.43,22.7311764705882,17,157,386.43,Medium
15665,168,2,2197.26,19.2742105263158,91,1653,4394.52,High
15667,40,1,301.32,23.1784615384615,13,240,301.32,Medium
15668,218,1,76.32,76.32,1,72,76.32,Very High
15669,40,4,681.46,21.295625,30,318,2725.84,Medium
15670,297,1,173.05,14.4208333333333,12,91,173.05,Very High
15671,19,7,2585.37,34.4716,50,1553,18097.59,Low
15673,88,4,2662.43,19.5766911764706,105,1447,10649.72,Medium
15674,73,4,2100.49,18.9233333333333,85,1214,8401.96,Medium
15675,81,3,282.94,17.68375,15,246,848.82,Medium
15676,19,3,3260.04,16.8913989637306,182,2017,9780.12,Low
15677,49,1,597.43,19.271935483871,31,315,597.43,Medium
15678,53,1,352.7,29.3916666666667,12,184,352.7,Medium
15679,24,4,722.68,7.60715789473684,84,848,2890.72,Low
15680,9,3,1333.68,17.0984615384615,61,952,4001.04,Low
15681,25,5,1426.16,26.908679245283,32,816,7130.8,Low
15683,117,1,193.75,19.375,10,131,193.75,High
15687,9,9,2963.2,17.9587878787879,118,1308,26668.8,Low
15689,120,2,254.1,28.2333333333333,8,84,508.2,High
15690,4,2,226.08,13.2988235294118,17,336,452.16,Low
15691,252,1,136.8,68.4,2,72,136.8,Very High
15692,28,1,191.04,15.92,12,138,191.04,Low
15694,1,13,6326.16,83.2389473684211,41,1484,82240.08,Low
15695,267,2,409.98,18.6354545454545,22,212,819.96,Very High
15696,33,8,2651.16,15.8752095808383,139,1014,21209.28,Medium
15699,18,1,279.7,16.4529411764706,17,112,279.7,Low
15700,172,2,679.73,7.99682352941177,84,356,1359.46,High
15701,2,4,1476.66,6.65162162162162,186,869,5906.64,Low
15703,265,1,211.5,42.3,5,66,211.5,Very High
15704,140,4,2293.62,19.6035897435897,79,1028,9174.48,High
15705,201,1,143.1,23.85,6,62,143.1,Very High
15706,64,4,1060.56,19.2829090909091,50,321,4242.24,Medium
15707,35,4,916.98,4.47307317073171,126,594,3667.92,Medium
15708,41,7,3235.25,11.8507326007326,124,1217,22646.75,Medium
15709,284,1,133.25,22.2083333333333,6,121,133.25,Very High
15712,9,5,1072.36,20.2332075471698,41,486,5361.8,Low
15713,143,2,341.75,18.9861111111111,17,149,683.5,High
15714,12,2,330.03,9.70676470588235,34,186,660.06,Low
15716,146,4,1101.11,9.41119658119658,101,738,4404.44,High
15717,234,1,150.3,21.4714285714286,7,70,150.3,Very High
15719,33,13,5003.78,5.40365010799136,294,2665,65049.14,Medium
15720,24,1,581.78,4.58094488188976,127,280,581.78,Low
15721,12,1,467.4,5.63132530120482,79,288,467.4,Low
15722,36,5,1980.21,30.0031818181818,45,891,9901.05,Medium
15723,365,1,190.7,5.01842105263158,37,73,190.7,Very High
15724,201,2,218.25,19.8409090909091,11,73,436.5,Very High
15725,15,1,415.25,12.9765625,32,221,415.25,Low
15727,17,7,4659.06,15.5821404682274,211,3059,32613.42,Low
15729,213,1,85,17,5,28,85,Very High
15730,66,3,1120.88,16.0125714285714,68,689,3362.64,Medium
15732,212,2,294.12,21.0085714285714,13,215,588.24,Very High
15733,283,1,162.3,16.23,10,62,162.3,Very High
15734,115,2,1339.45,51.5173076923077,25,346,2678.9,High
15737,15,8,1156.17,16.7560869565217,58,595,9249.36,Low
15738,19,16,4778.52,27.7820930232558,45,2980,76456.32,Low
15739,66,1,343.52,49.0742857142857,7,280,343.52,Medium
15740,49,1,154.88,17.2088888888889,9,152,154.88,Medium
15743,16,4,775.96,9.02279069767442,59,214,3103.84,Low
15744,78,1,34.8,11.6,3,120,34.8,Medium
15745,19,4,1094.59,17.6546774193548,57,421,4378.36,Low
15746,134,1,196.88,7.03142857142857,28,178,196.88,High
15747,13,3,946.64,10.5182222222222,52,466,2839.92,Low
15748,40,1,144.36,7.218,19,50,144.36,Medium
15750,3,8,2457.8,8.50449826989619,212,1758,19662.4,Low
15752,40,7,2585.35,6.54518987341772,230,1857,18097.45,Medium
15754,51,3,458.57,16.3775,24,199,1375.71,Medium
15755,10,6,2364.25,16.7677304964539,127,1427,14185.5,Low
15756,61,4,528.01,2.76445026178011,160,241,2112.04,Medium
15757,66,2,714.42,15.876,43,491,1428.84,Medium
15758,25,1,205.25,22.8055555555556,9,47,205.25,Low
15759,218,3,253.04,36.1485714285714,5,60,759.12,Very High
15762,65,2,549.85,15.71,35,249,1099.7,Medium
15763,32,2,976.12,16.8296551724138,55,267,1952.24,Medium
15764,88,6,3101.22,17.325251396648,149,2045,18607.32,Medium
15766,64,1,315.06,28.6418181818182,11,170,315.06,Medium
15768,116,3,371.83,14.3011538461538,22,242,1115.49,High
15769,7,16,7122.72,178.068,21,3328,113963.52,Low
15773,6,1,147.52,16.3911111111111,9,167,147.52,Low
15774,69,1,270.8,10.832,25,87,270.8,Medium
15775,245,1,104.9,14.9857142857143,7,68,104.9,Very High
15776,133,1,234.78,13.8105882352941,17,102,234.78,High
15777,241,4,1047.11,49.862380952381,18,378,4188.44,Very High
15780,184,3,475.28,16.3889655172414,26,220,1425.84,Very High
15781,25,3,345.46,17.273,20,180,1036.38,Low
15782,10,3,2078.52,56.1762162162162,30,562,6235.56,Low
15783,11,1,228.06,17.5430769230769,13,116,228.06,Low
15785,33,5,2249.07,27.7662962962963,57,1610,11245.35,Medium
15786,46,3,4855.8,18.3931818181818,255,3336,14567.4,Medium
15787,26,3,931.17,4.67924623115578,155,523,2793.51,Low
15789,358,1,346.26,14.4275,24,414,346.26,Very High
15790,10,1,218.75,6.43382352941176,34,113,218.75,Low
15791,44,2,1612.69,21.5025333333333,66,731,3225.38,Medium
15793,15,3,948.96,86.2690909090909,5,552,2846.88,Low
15795,150,1,552.32,14.5347368421053,38,542,552.32,High
15796,1,8,2662.76,20.4827692307692,68,856,21302.08,Low
15797,305,1,1228.8,307.2,4,384,1228.8,Very High
15799,76,3,852.99,9.47766666666667,87,704,2558.97,Medium
15800,107,2,696.89,5.95632478632479,116,332,1393.78,High
15801,46,3,1063.95,16.62421875,61,570,3191.85,Medium
15803,51,1,415.82,51.9775,8,290,415.82,Medium
15804,1,13,3891.7,15.261568627451,165,2464,50592.1,Low
15805,23,17,5425.93,18.4555442176871,216,3304,92240.81,Low
15806,46,3,784.58,25.3090322580645,24,602,2353.74,Medium
15807,50,3,903.9,18.83125,48,430,2711.7,Medium
15808,306,4,3651.27,18.7244615384615,142,1305,14605.08,Very High
15809,36,5,511.21,15.0355882352941,30,277,2556.05,Medium
15810,79,4,1307.23,15.5622619047619,62,856,5228.92,Medium
15811,22,6,2218.62,16.6813533834586,117,1071,13311.72,Low
15812,107,5,1596.38,44.3438888888889,31,630,7981.9,High
15813,208,2,1288.96,33.0502564102564,39,602,2577.92,Very High
15814,17,4,1872.9,27.1434782608696,60,1078,7491.6,Low
15815,64,5,1736.22,37.7439130434783,32,1442,8681.1,Medium
15819,49,4,1886.97,15.5947933884298,94,1269,7547.88,Medium
15820,320,1,206.98,12.1752941176471,17,128,206.98,Very High
15821,44,2,554.01,9.08213114754098,56,201,1108.02,Medium
15822,3,2,885.47,26.8324242424242,28,375,1770.94,Low
15825,172,1,273.82,17.11375,16,170,273.82,High
15826,56,3,1654.31,24.3280882352941,64,963,4962.93,Medium
15827,73,14,1791.24,15.9932142857143,70,879,25077.36,Medium
15829,99,2,608.72,13.2330434782609,40,822,1217.44,High
15830,38,1,576,14.7692307692308,39,415,576,Medium
15831,58,3,710.08,11.095,61,803,2130.24,Medium
15832,254,1,836.79,15.4961111111111,54,465,836.79,Very High
15834,70,3,1904.95,7.29865900383142,234,943,5714.85,Medium
15835,44,4,858.39,17.883125,45,433,3433.56,Medium
15836,50,1,112.37,12.4855555555556,9,25,112.37,Medium
15837,65,1,391.98,16.3325,24,189,391.98,Medium
15838,11,19,16992.88,124.035620437956,50,9136,322864.72,Low
15839,33,3,1042.73,17.3788333333333,54,603,3128.19,Medium
15840,59,2,348.72,13.4123076923077,25,360,697.44,Medium
15841,73,4,1224.06,26.043829787234,36,942,4896.24,Medium
15843,304,1,118.95,14.86875,8,27,118.95,Very High
15844,46,1,130.74,11.8854545454545,11,134,130.74,Medium
15845,18,8,3711.77,26.896884057971,97,1926,29694.16,Low
15847,38,2,313.84,15.692,20,160,627.68,Medium
15850,19,2,220.08,2.52965517241379,82,224,440.16,Low
15852,187,2,160.71,7.305,22,48,321.42,Very High
15853,52,1,110.8,3.69333333333333,29,135,110.8,Medium
15854,4,12,2965.71,21.9682222222222,102,905,35588.52,Low
15855,137,5,712.24,8.903,59,470,3561.2,High
15856,4,27,15272.11,24.6722294022617,290,10134,412346.97,Low
15857,19,1,297,21.2142857142857,14,308,297,Low
15858,16,5,1427.47,7.63352941176471,144,1162,7137.35,Low
15860,41,8,856.9,6.39477611940299,101,395,6855.2,Medium
15861,12,7,2948.32,5.54195488721805,331,2357,20638.24,Low
15862,8,4,767.82,5.44553191489362,136,432,3071.28,Low
15863,26,2,68.84,3.82444444444444,18,19,137.68,Low
15864,67,4,1173.12,78.208,14,472,4692.48,Medium
15865,41,3,794.98,20.9205263157895,35,363,2384.94,Medium
15866,101,1,177.99,4.34121951219512,41,122,177.99,High
15867,5,15,3711.7,8.35968468468468,288,1851,55675.5,Low
15869,277,2,149.64,9.976,13,175,299.28,Very High
15870,33,1,351.44,4.74918918918919,68,333,351.44,Medium
15872,15,2,313.93,3.01855769230769,97,175,627.86,Low
15874,64,7,3673.93,33.0984684684685,102,1850,25717.51,Medium
15877,2,2,489.15,3.97682926829268,119,362,978.3,Low
15880,369,1,312.08,3.28505263157895,94,201,312.08,Very High
15881,312,5,501.39,17.2893103448276,26,260,2506.95,Very High
15882,199,4,514.08,23.3672727272727,22,264,2056.32,Very High
15883,2,2,396.48,8.09142857142857,42,223,792.96,Low
15885,93,1,349.35,21.834375,16,109,349.35,High
15886,60,1,172.45,15.6772727272727,11,75,172.45,Medium
15888,81,1,162.64,16.264,10,67,162.64,Medium
15889,157,2,378.82,4.61975609756098,77,199,757.64,High
15891,227,1,504.09,8.69120689655172,58,393,504.09,Very High
15894,253,2,257.6,7.15555555555556,34,163,515.2,Very High
15895,150,1,179.17,16.2881818181818,11,94,179.17,High
15897,194,2,88.22,4.64315789473684,15,46,176.44,Very High
15898,1,5,1367.88,16.4804819277108,69,566,6839.4,Low
15899,369,1,56.25,14.0625,4,39,56.25,Very High
15900,24,1,337.28,7.17617021276596,44,216,337.28,Low
15901,17,3,321.98,3.15666666666667,94,281,965.94,Low
15903,10,7,5126.76,69.2805405405405,46,2410,35887.32,Low
15904,8,1,144.73,4.99068965517241,29,83,144.73,Low
15906,20,7,1520.84,10.2759459459459,111,541,10645.88,Low
15907,4,3,859.82,4.01785046728972,166,432,2579.46,Low
15909,174,1,191.94,27.42,7,98,191.94,High
15910,1,8,1226,4.62641509433962,214,989,9808,Low
15912,178,2,264.62,13.9273684210526,19,185,529.24,High
15916,16,8,1478.53,10.0580272108844,120,690,11828.24,Low
15917,248,1,93.2,8.47272727272727,11,40,93.2,Very High
15918,191,2,334.23,8.35575,33,153,668.46,Very High
15919,20,2,525.69,4.30893442622951,103,385,1051.38,Low
15920,154,3,163.45,2.86754385964912,51,93,490.35,High
15921,173,1,306.08,13.3078260869565,23,161,306.08,High
15922,373,1,369.5,33.5909090909091,11,138,369.5,Very High
15923,373,1,117,5.85,20,74,117,Very High
15925,194,1,207.15,17.2625,12,93,207.15,Very High
15930,67,1,426.63,20.3157142857143,21,139,426.63,Medium
15932,4,8,2482.19,22.1624107142857,91,2253,19857.52,Low
15933,21,3,1102.9,15.1082191780822,62,861,3308.7,Low
15935,239,1,108.04,9.82181818181818,11,114,108.04,Very High
15937,64,1,145.35,20.7642857142857,7,73,145.35,Medium
15938,112,5,404.58,22.4766666666667,13,240,2022.9,High
15939,90,13,5045.21,72.0744285714286,26,3227,65587.73,Medium
15940,311,1,35.8,35.8,1,4,35.8,Very High
15942,134,1,337.44,24.1028571428571,14,232,337.44,High
15944,277,1,325.1,54.1833333333333,6,50,325.1,Very High
15945,365,1,181,90.5,2,52,181,Very High
15947,83,1,1708.24,58.9048275862069,29,898,1708.24,Medium
15948,8,2,955.24,15.9206666666667,51,567,1910.48,Low
15949,17,2,364.72,19.1957894736842,12,284,729.44,Low
15950,32,4,1744.71,17.9867010309278,86,719,6978.84,Medium
15951,9,2,678.32,16.958,35,311,1356.64,Low
15952,34,4,781.91,9.30845238095238,65,391,3127.64,Medium
15953,15,8,1657.28,17.0853608247423,63,891,13258.24,Low
15955,24,14,4416.26,24.1325683060109,137,2135,61827.64,Low
15957,32,1,428.89,10.2116666666667,40,211,428.89,Medium
15958,74,1,104.35,14.9071428571429,7,33,104.35,Medium
15963,20,2,470.76,16.8128571428571,26,298,941.52,Low
15965,17,4,808.87,7.28711711711712,88,434,3235.48,Low
15967,23,2,397.68,4.971,73,205,795.36,Low
15969,3,3,463.3,27.2529411764706,17,112,1389.9,Low
15970,304,1,314.1,28.5545454545455,11,116,314.1,Very High
15971,18,11,3213.9,100.434375,8,1346,35352.9,Low
15973,367,1,307.82,76.955,4,106,307.82,Very High
15974,39,7,3397.41,19.9847647058824,135,1992,23781.87,Medium
15975,84,1,371.01,15.45875,24,243,371.01,Medium
15976,165,2,420.08,4.42189473684211,82,239,840.16,High
15977,17,2,981.62,15.5812698412698,47,871,1963.24,Low
15978,77,1,1098.78,22.4240816326531,49,888,1098.78,Medium
15980,89,3,2295.18,54.6471428571429,39,1272,6885.54,Medium
15981,25,8,3408.48,35.138969072165,53,1866,27267.84,Low
15983,22,4,1465.12,13.0814285714286,82,886,5860.48,Low
15984,3,10,2492.18,9.85051383399209,214,1372,24921.8,Low
15985,123,2,1037.42,28.8172222222222,28,836,2074.84,High
15986,30,1,168.12,12.0085714285714,14,268,168.12,Low
15987,12,6,1079.22,8.5652380952381,109,626,6475.32,Low
15988,19,1,132.83,5.53458333333333,24,79,132.83,Low
15990,44,2,792.11,15.2328846153846,52,443,1584.22,Medium
15992,4,1,27.04,13.52,2,16,27.04,Low
15993,9,7,2762.7,5.13513011152416,332,1998,19338.9,Low
15994,55,1,397.32,12.8167741935484,30,172,397.32,Medium
15996,88,6,959.73,7.73975806451613,100,377,5758.38,Medium
15998,37,5,3021.81,6.04362,366,1993,15109.05,Medium
16003,30,5,2205.47,22.0547,79,1179,11027.35,Low
16005,12,4,578.71,2.87915422885572,173,280,2314.84,Low
16006,211,1,101.4,12.675,8,84,101.4,Very High
16007,48,4,1688.3,4.45461741424802,219,1359,6753.2,Medium
16008,24,3,478.78,14.5084848484848,29,323,1436.34,Low
16009,22,4,972.11,11.855,68,366,3888.44,Low
16010,246,3,392.4,4.96708860759494,62,202,1177.2,Very High
16011,8,16,3338.01,15.9713397129187,98,2034,53408.16,Low
16012,35,3,1399.34,15.0466666666667,86,798,4198.02,Medium
16013,4,33,17660.62,163.524259259259,25,5406,582800.46,Low
16014,38,3,631.83,4.61189781021898,122,257,1895.49,Medium
16015,4,3,681.23,4.15384146341464,131,778,2043.69,Low
16016,3,8,1431.61,6.41977578475336,155,600,11452.88,Low
16017,47,1,191.93,6.19129032258065,25,101,191.93,Medium
16018,39,2,408.9,14.6035714285714,26,190,817.8,Medium
16019,47,9,3786.24,23.664,133,1733,34076.16,Medium
16020,17,3,851.01,18.5002173913043,42,487,2553.03,Low
16022,260,1,602.63,8.48774647887324,68,255,602.63,Very High
16023,46,3,703.72,7.10828282828283,88,351,2111.16,Medium
16024,12,1,232.94,4.01620689655172,57,292,232.94,Low
16025,30,1,439.66,15.7021428571429,28,338,439.66,Low
16026,43,1,236.09,7.3778125,30,243,236.09,Medium
16027,137,4,200.27,25.03375,8,137,801.08,High
16029,39,50,22868.19,142.9261875,30,11078,1143409.5,Medium
16030,310,1,331.24,11.4220689655172,28,283,331.24,Very High
16031,92,2,507.76,5.28916666666667,89,419,1015.52,High
16033,6,20,8666.26,7.72393939393939,533,3509,173325.2,Low
16034,196,3,437.7,19.8954545454545,18,242,1313.1,Very High
16036,87,2,702.43,14.335306122449,49,447,1404.86,Medium
16037,270,3,715.22,18.8215789473684,36,424,2145.66,Very High
16038,8,3,471.78,18.1453846153846,24,244,1415.34,Low
16040,65,3,1298.43,20.61,56,612,3895.29,Medium
16041,141,2,1008.6,504.3,2,148,2017.2,High
16042,22,5,1126.62,16.815223880597,65,740,5633.1,Low
16043,38,4,689.24,20.2717647058824,27,498,2756.96,Medium
16045,120,4,1310.8,15.9853658536585,70,895,5243.2,High
16048,373,2,256.44,32.055,8,144,512.88,Very High
16049,40,3,1041.48,3.54244897959184,243,729,3124.44,Medium
16050,174,1,119.54,17.0771428571429,7,110,119.54,High
16052,54,1,360.59,10.9269696969697,33,275,360.59,Medium
16053,33,2,1379.6,17.4632911392405,78,1212,2759.2,Medium
16054,145,1,752,10.8985507246377,69,378,752,High
16055,221,1,93.9,15.65,6,20,93.9,Very High
16056,45,1,650.75,9.85984848484848,66,345,650.75,Medium
